index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_bugs,fastread_bugs
109,Profiler.cc,3.0,15.0,3.0,40.0,158.0,100.0,3.0,3.0,3.0,1.0,21.0,3.0,15.0,3.0,0.0,10.0,298.0,40.0,148.0,34.0,85.0,100.0,2.0,8.0,79.0,110.0,29.0,0.0,81.0,9.0,9.0,9.0,1.0,2.0,0.68,29.0,29.0,29.0,10.0,89.0,63
111,RigidData.cc,7.0,36.0,5.0,210.0,889.0,248.0,4.0,4.0,5.0,1.0,47.0,7.0,35.0,5.0,0.0,22.0,1336.0,186.0,768.0,246.0,476.0,236.0,137.0,20.0,565.0,664.0,253.0,0.0,411.0,36.0,36.0,36.0,8.0,6.0,0.31,98.0,98.0,104.0,31.0,38.0,29
113,Analyzer.cc,0.0,5.0,0.0,11.0,30.0,72.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,5.0,113.0,11.0,28.0,8.0,9.0,72.0,0.0,2.0,7.0,13.0,7.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,2.57,5.0,5.0,5.0,5.0,89.0,63
114,ParticleGroup.h,0.0,3.0,0.0,55.0,154.0,217.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,7.0,15.0,400.0,55.0,138.0,80.0,17.0,215.0,4.0,14.0,77.0,95.0,76.0,0.0,19.0,2.0,2.0,2.0,1.0,1.0,1.56,19.0,19.0,19.0,15.0,122.0,84
115,test_enforce2d_updater.cc,7.0,37.0,3.0,39.0,145.0,67.0,5.0,5.0,5.0,1.0,46.0,7.0,37.0,3.0,0.0,3.0,251.0,39.0,113.0,46.0,67.0,65.0,12.0,23.0,96.0,114.0,49.0,0.0,65.0,13.0,13.0,13.0,1.0,3.0,0.58,15.0,15.0,15.0,3.0,113.0,79
116,Enforce2DUpdater.h,0.0,0.0,0.0,11.0,17.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0,11.0,8.0,5.0,0.0,61.0,1.0,9.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,0.0,0.0,0.0,0.0,100.0,72
117,HOOMDInitializer.h,0.0,2.0,0.0,26.0,109.0,150.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,248.0,26.0,93.0,81.0,3.0,150.0,1.0,16.0,71.0,77.0,75.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.61,6.0,6.0,6.0,6.0,145.0,99
118,Enforce2DUpdaterGPU.h,0.0,0.0,0.0,11.0,15.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,11.0,7.0,4.0,0.0,62.0,1.0,8.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0.0,0.0,93.0,66
119,HOOMDDumpWriter.h,0.0,5.0,0.0,13.0,60.0,117.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,170.0,13.0,51.0,43.0,3.0,117.0,1.0,9.0,44.0,45.0,43.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.29,1.0,1.0,1.0,1.0,143.0,97
120,AllBondPotentials.h,0.0,0.0,0.0,9.0,19.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,9.0,2.0,2.0,0.0,55.0,7.0,15.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,55.0,41
122,EvaluatorBondFENE.h,1.0,6.0,1.0,26.0,72.0,103.0,1.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,1.0,7.0,192.0,26.0,58.0,26.0,27.0,103.0,1.0,14.0,32.0,42.0,24.0,0.0,18.0,4.0,4.0,4.0,3.0,2.0,1.78,10.0,10.0,10.0,9.0,62.0,47
125,TwoStepNVE.h,0.0,4.0,0.0,14.0,28.0,71.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,109.0,14.0,21.0,14.0,2.0,71.0,1.0,7.0,12.0,13.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.38,1.0,1.0,1.0,1.0,93.0,66
126,Variant.h,0.0,3.0,0.0,11.0,48.0,85.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,6.0,139.0,11.0,41.0,19.0,3.0,85.0,1.0,7.0,14.0,20.0,17.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.07,6.0,6.0,6.0,6.0,93.0,66
127,TwoStepNPHRigidGPU.cc,16.0,75.0,6.0,73.0,306.0,94.0,6.0,6.0,6.0,1.0,97.0,16.0,75.0,6.0,0.0,4.0,472.0,73.0,302.0,105.0,191.0,94.0,0.0,4.0,229.0,253.0,99.0,5.0,149.0,10.0,10.0,10.0,1.0,1.0,0.31,22.0,22.0,22.0,4.0,32.0,25
128,TwoStepNPHRigidGPU.h,0.0,1.0,0.0,14.0,37.0,76.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,112.0,14.0,30.0,26.0,1.0,76.0,1.0,7.0,20.0,20.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.53,1.0,1.0,1.0,1.0,31.0,24
130,EvaluatorPairLJ2.h,0.0,4.0,0.0,17.0,56.0,161.0,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,7.0,229.0,17.0,41.0,19.0,15.0,161.0,1.0,15.0,18.0,27.0,17.0,0.0,10.0,3.0,3.0,4.0,1.0,2.0,3.93,9.0,9.0,10.0,7.0,17.0,15
133,HarmonicAngleForceCompute.cc,5.0,25.0,4.0,52.0,183.0,97.0,4.0,4.0,4.0,1.0,34.0,5.0,25.0,4.0,0.0,7.0,331.0,52.0,176.0,44.0,124.0,97.0,0.0,7.0,126.0,153.0,44.0,0.0,109.0,14.0,14.0,16.0,1.0,3.0,0.55,25.0,25.0,27.0,7.0,89.0,63
134,HarmonicAngleForceCompute.h,0.0,0.0,0.0,17.0,34.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.0,17.0,15.0,11.0,0.0,68.0,11.0,12.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,100.0,72
135,cudacpu_vector_functions.h,0.0,4.0,0.0,53.0,197.0,60.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,48.0,309.0,53.0,192.0,96.0,48.0,60.0,0.0,5.0,216.0,263.0,95.0,0.0,168.0,1.0,1.0,1.0,1.0,0.0,0.31,48.0,48.0,48.0,48.0,7.0,6
136,cudacpu_vector_types.h,0.0,1.0,0.0,75.0,283.0,81.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,429.0,66.0,233.0,144.0,2.0,81.0,31.0,44.0,161.0,163.0,159.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.35,3.0,3.0,3.0,3.0,7.0,6
137,test_rotmat3.cc,2.0,21.0,4.0,18.0,94.0,64.0,1.0,1.0,1.0,1.0,25.0,2.0,21.0,4.0,0.0,4.0,165.0,18.0,85.0,29.0,57.0,64.0,0.0,9.0,73.0,77.0,29.0,0.0,48.0,1.0,1.0,1.0,1.0,0.0,0.75,4.0,4.0,4.0,4.0,100.0,71
138,test_gaussian_force.cc,6.0,36.0,5.0,73.0,333.0,105.0,2.0,2.0,2.0,1.0,46.0,6.0,36.0,5.0,0.0,8.0,511.0,69.0,289.0,94.0,210.0,100.0,37.0,16.0,232.0,246.0,92.0,0.0,154.0,5.0,5.0,5.0,1.0,2.0,0.35,12.0,12.0,12.0,8.0,123.0,84
140,LJWallForceCompute.h,0.0,4.0,0.0,17.0,30.0,70.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,114.0,17.0,22.0,14.0,1.0,70.0,1.0,8.0,14.0,15.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.18,1.0,1.0,1.0,1.0,9.0,3
141,EvaluatorPairYukawa.h,0.0,5.0,0.0,18.0,57.0,107.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,7.0,177.0,18.0,43.0,21.0,17.0,107.0,1.0,14.0,20.0,29.0,19.0,0.0,10.0,3.0,3.0,4.0,1.0,2.0,2.49,9.0,9.0,10.0,7.0,62.0,47
142,TwoStepNVERigid.h,0.0,5.0,0.0,37.0,112.0,136.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,7.0,241.0,37.0,100.0,71.0,11.0,136.0,1.0,12.0,72.0,79.0,69.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.36,7.0,7.0,7.0,7.0,31.0,24
143,IntegrationMethodTwoStep.h,0.0,3.0,0.0,29.0,78.0,185.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,12.0,281.0,29.0,55.0,30.0,8.0,180.0,12.0,16.0,26.0,37.0,29.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,3.27,12.0,12.0,12.0,12.0,130.0,92
144,RigidBodyGroup.cc,11.0,56.0,6.0,16.0,59.0,61.0,9.0,9.0,9.0,1.0,73.0,11.0,56.0,6.0,0.0,1.0,136.0,16.0,57.0,18.0,26.0,61.0,0.0,2.0,28.0,38.0,14.0,0.0,24.0,9.0,9.0,9.0,1.0,3.0,1.07,9.0,9.0,9.0,1.0,18.0,16
145,NeighborListGPU.h,1.0,8.0,1.0,27.0,72.0,90.0,1.0,1.0,1.0,1.0,10.0,1.0,7.0,1.0,1.0,4.0,182.0,26.0,48.0,22.0,14.0,84.0,16.0,15.0,30.0,34.0,20.0,0.0,14.0,1.0,1.0,1.0,1.0,0.0,1.75,4.0,4.0,4.0,4.0,131.0,91
146,CellList.h,0.0,5.0,0.0,59.0,185.0,204.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,27.0,419.0,59.0,173.0,72.0,43.0,204.0,1.0,12.0,86.0,114.0,72.0,0.0,42.0,2.0,2.0,2.0,1.0,1.0,1.18,28.0,28.0,28.0,27.0,140.0,100
147,EvaluatorPairForceShiftedLJ.h,1.0,5.0,0.0,20.0,57.0,108.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,1.0,7.0,180.0,20.0,43.0,21.0,19.0,108.0,1.0,14.0,22.0,31.0,19.0,0.0,12.0,3.0,3.0,4.0,1.0,2.0,2.51,9.0,9.0,10.0,7.0,64.0,49
148,TwoStepNPTMTKGPU.cc,14.0,53.0,11.0,82.0,272.0,123.0,9.0,9.0,11.0,1.0,74.0,14.0,46.0,10.0,0.0,5.0,458.0,81.0,232.0,70.0,161.0,121.0,32.0,13.0,118.0,141.0,60.0,4.0,77.0,21.0,21.0,26.0,1.0,2.0,0.52,46.0,46.0,56.0,5.0,128.0,90
149,TwoStepNPTMTKGPU.h,0.0,0.0,0.0,12.0,32.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,105.0,12.0,23.0,19.0,1.0,66.0,1.0,9.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,123.0,87
150,PathUtils.h,0.0,0.0,0.0,9.0,20.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,9.0,1.0,1.0,0.0,53.0,2.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,17.0,15
156,HarmonicImproperForceCompute.cc,6.0,30.0,4.0,58.0,219.0,97.0,4.0,4.0,5.0,1.0,39.0,6.0,30.0,4.0,0.0,7.0,372.0,58.0,212.0,70.0,159.0,97.0,0.0,7.0,159.0,190.0,70.0,0.0,120.0,18.0,18.0,21.0,1.0,3.0,0.46,29.0,29.0,32.0,7.0,89.0,63
157,HarmonicImproperForceCompute.h,0.0,0.0,0.0,18.0,34.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,18.0,15.0,11.0,0.0,68.0,11.0,12.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,100.0,72
158,test_table_dihedral_force.cc,12.0,73.0,7.0,60.0,317.0,85.0,1.0,1.0,1.0,1.0,92.0,12.0,73.0,7.0,0.0,3.0,461.0,50.0,223.0,44.0,180.0,74.0,97.0,21.0,167.0,174.0,47.0,0.0,127.0,2.0,2.0,2.0,1.0,1.0,0.33,4.0,4.0,4.0,3.0,106.0,74
159,TableDihedralForceCompute.h,0.0,0.0,0.0,16.0,41.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,146.0,16.0,21.0,17.0,1.0,91.0,11.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,106.0,75
160,TableDihedralForceComputeGPU.h,0.0,4.0,0.0,11.0,28.0,68.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,105.0,11.0,19.0,10.0,4.0,68.0,1.0,9.0,9.0,11.0,8.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,3.58,2.0,2.0,2.0,2.0,106.0,75
162,test_yukawa_force.cc,6.0,34.0,5.0,42.0,176.0,80.0,2.0,2.0,2.0,1.0,45.0,6.0,34.0,5.0,0.0,4.0,298.0,40.0,141.0,55.0,92.0,77.0,25.0,15.0,114.0,124.0,53.0,0.0,71.0,5.0,5.0,5.0,1.0,2.0,0.55,8.0,8.0,8.0,4.0,124.0,85
163,Compute.cc,0.0,7.0,1.0,25.0,86.0,117.0,1.0,1.0,1.0,1.0,8.0,0.0,7.0,1.0,1.0,11.0,228.0,25.0,82.0,15.0,36.0,117.0,0.0,4.0,27.0,45.0,14.0,0.0,31.0,4.0,4.0,4.0,4.0,1.0,1.43,16.0,16.0,16.0,14.0,105.0,76
164,Compute.h,0.0,3.0,0.0,26.0,62.0,141.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,6.0,220.0,26.0,40.0,23.0,3.0,137.0,9.0,17.0,20.0,25.0,23.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.42,6.0,6.0,6.0,6.0,130.0,93
165,TwoStepBerendsen.cc,4.0,17.0,3.0,31.0,92.0,79.0,3.0,3.0,3.0,1.0,24.0,4.0,17.0,3.0,0.0,5.0,202.0,31.0,87.0,31.0,53.0,79.0,1.0,5.0,49.0,64.0,26.0,0.0,38.0,6.0,6.0,6.0,1.0,1.0,0.91,14.0,14.0,14.0,5.0,105.0,74
166,TwoStepBerendsen.h,0.0,4.0,0.0,13.0,34.0,67.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,110.0,13.0,25.0,15.0,2.0,67.0,1.0,9.0,11.0,13.0,11.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.68,2.0,2.0,2.0,2.0,116.0,83
169,ClockSource.h,1.0,7.0,0.0,15.0,34.0,69.0,1.0,1.0,1.0,0.0,8.0,1.0,7.0,0.0,1.0,1.0,117.0,15.0,23.0,9.0,4.0,69.0,1.0,11.0,13.0,13.0,9.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,100.0,72
172,SnapshotSystemData.cc,2.0,22.0,1.0,14.0,73.0,57.0,3.0,3.0,3.0,1.0,25.0,2.0,20.0,1.0,0.0,3.0,144.0,14.0,65.0,9.0,51.0,57.0,4.0,4.0,24.0,34.0,10.0,0.0,24.0,7.0,7.0,7.0,1.0,1.0,0.88,9.0,9.0,9.0,3.0,143.0,104
173,mgpuutil.cc,0.0,0.0,0.0,15.0,86.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2.0,0.0,0.0,0.0,32.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6
176,test_cgcmm_angle_force.cc,12.0,62.0,10.0,69.0,283.0,98.0,2.0,2.0,2.0,1.0,82.0,12.0,62.0,10.0,0.0,4.0,445.0,66.0,250.0,60.0,190.0,95.0,23.0,17.0,204.0,212.0,62.0,0.0,150.0,3.0,3.0,3.0,1.0,1.0,0.38,6.0,6.0,6.0,4.0,107.0,74
177,CGCMMAngleForceCompute.h,0.0,0.0,0.0,21.0,41.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,131.0,21.0,22.0,18.0,0.0,76.0,11.0,12.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,101.0,72
178,CGCMMAngleForceComputeGPU.h,0.0,6.0,0.0,13.0,31.0,78.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,118.0,13.0,20.0,11.0,3.0,78.0,1.0,11.0,13.0,14.0,11.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,3.9,1.0,1.0,1.0,1.0,108.0,75
179,TwoStepBDNVTRigidGPU.h,0.0,1.0,0.0,10.0,20.0,62.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,91.0,10.0,13.0,10.0,0.0,62.0,1.0,7.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.77,1.0,1.0,1.0,1.0,31.0,24
180,TwoStepBDNVTRigid.h,0.0,0.0,0.0,16.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.0,16.0,21.0,16.0,0.0,70.0,1.0,9.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,34.0,26
181,BondTablePotential.cc,7.0,25.0,6.0,61.0,181.0,110.0,3.0,3.0,4.0,1.0,37.0,7.0,25.0,6.0,0.0,7.0,346.0,61.0,177.0,61.0,112.0,110.0,0.0,4.0,116.0,139.0,55.0,0.0,84.0,9.0,9.0,11.0,1.0,3.0,0.62,21.0,21.0,26.0,7.0,96.0,69
182,ZeroMomentumUpdater.cc,3.0,23.0,2.0,23.0,99.0,66.0,4.0,4.0,4.0,1.0,28.0,3.0,21.0,2.0,0.0,4.0,187.0,23.0,85.0,30.0,46.0,66.0,7.0,7.0,52.0,68.0,30.0,0.0,38.0,11.0,11.0,11.0,1.0,2.0,0.78,14.0,14.0,14.0,4.0,101.0,74
183,ZeroMomentumUpdater.h,0.0,0.0,0.0,10.0,17.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,10.0,8.0,5.0,0.0,61.0,1.0,9.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,0.0,0.0,0.0,0.0,100.0,72
184,TwoStepNPTMTK.h,0.0,4.0,0.0,28.0,92.0,117.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,6.0,219.0,28.0,83.0,60.0,8.0,117.0,1.0,9.0,37.0,43.0,36.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,1.41,6.0,6.0,6.0,6.0,131.0,92
185,TablePotential.cc,6.0,26.0,6.0,57.0,217.0,123.0,3.0,3.0,3.0,1.0,38.0,6.0,26.0,6.0,0.0,8.0,397.0,57.0,212.0,82.0,138.0,123.0,0.0,5.0,148.0,170.0,74.0,0.0,96.0,8.0,8.0,10.0,1.0,4.0,0.58,20.0,20.0,25.0,8.0,127.0,87
186,TablePotential.h,0.0,0.0,0.0,17.0,40.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,152.0,17.0,29.0,24.0,1.0,101.0,1.0,11.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,106.0,75
188,TwoStepNVTRigidGPU.cc,10.0,55.0,4.0,48.0,227.0,82.0,4.0,4.0,4.0,1.0,69.0,10.0,55.0,4.0,0.0,4.0,357.0,48.0,223.0,84.0,136.0,82.0,0.0,4.0,162.0,181.0,78.0,3.0,100.0,8.0,8.0,8.0,1.0,1.0,0.37,17.0,17.0,17.0,4.0,32.0,25
190,CGCMMAngleForceCompute.cc,7.0,36.0,5.0,62.0,261.0,106.0,4.0,4.0,5.0,1.0,47.0,7.0,36.0,5.0,0.0,7.0,428.0,62.0,254.0,61.0,196.0,106.0,0.0,7.0,200.0,233.0,61.0,0.0,172.0,17.0,17.0,19.0,1.0,3.0,0.42,31.0,31.0,33.0,7.0,90.0,63
191,SystemDefinition.h,0.0,4.0,0.0,19.0,97.0,117.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,10.0,224.0,19.0,82.0,48.0,19.0,116.0,3.0,14.0,28.0,38.0,28.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.41,10.0,10.0,10.0,10.0,141.0,97
192,Updater.cc,0.0,4.0,0.0,9.0,29.0,72.0,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,5.0,110.0,9.0,27.0,8.0,8.0,72.0,0.0,2.0,7.0,13.0,7.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,2.67,5.0,5.0,5.0,5.0,89.0,63
193,Updater.h,0.0,3.0,0.0,22.0,54.0,129.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,7.0,200.0,22.0,35.0,16.0,4.0,125.0,9.0,14.0,13.0,19.0,16.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,3.57,7.0,7.0,7.0,7.0,116.0,81
194,mgpucontext.h,0.0,3.0,0.0,90.0,381.0,44.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,7.0,71.0,513.0,90.0,361.0,217.0,125.0,42.0,10.0,20.0,196.0,283.0,165.0,0.0,118.0,2.0,2.0,2.0,1.0,1.0,0.12,87.0,87.0,87.0,71.0,7.0,6
195,util.h,0.0,2.0,0.0,16.0,71.0,38.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,21.0,124.0,16.0,69.0,36.0,19.0,38.0,0.0,2.0,29.0,55.0,34.0,0.0,21.0,2.0,2.0,2.0,1.0,1.0,0.55,25.0,25.0,25.0,21.0,7.0,6
196,mgpualloc.h,0.0,1.0,0.0,25.0,64.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,10.0,98.0,25.0,61.0,48.0,11.0,10.0,0.0,3.0,43.0,54.0,47.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.16,10.0,10.0,10.0,10.0,7.0,6
197,test_harmonic_dihedral_force.cc,14.0,80.0,12.0,75.0,361.0,107.0,2.0,2.0,2.0,1.0,104.0,14.0,80.0,12.0,0.0,4.0,536.0,72.0,321.0,72.0,255.0,103.0,31.0,17.0,278.0,289.0,72.0,0.0,217.0,6.0,6.0,6.0,1.0,2.0,0.32,9.0,9.0,9.0,4.0,106.0,74
198,HarmonicDihedralForceCompute.h,0.0,0.0,0.0,18.0,35.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.0,18.0,16.0,12.0,0.0,69.0,11.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,0.0,0.0,100.0,72
199,HarmonicDihedralForceComputeGPU.h,0.0,6.0,0.0,11.0,26.0,75.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,110.0,11.0,18.0,9.0,3.0,75.0,0.0,8.0,11.0,12.0,9.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,4.17,1.0,1.0,1.0,1.0,106.0,75
200,PotentialTersoffGPU.h,0.0,0.0,0.0,28.0,99.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,2.0,0.0,0.0,0.0,49.0,154.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,89
201,PotentialTersoff.h,6.0,24.0,5.0,82.0,290.0,200.0,3.0,3.0,3.0,1.0,35.0,6.0,24.0,5.0,1.0,10.0,565.0,82.0,273.0,114.0,161.0,200.0,1.0,17.0,178.0,205.0,98.0,0.0,107.0,15.0,15.0,17.0,1.0,6.0,0.73,28.0,28.0,33.0,10.0,142.0,96
203,kiss_fftnd.h,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,5.0,5.0,0.0,0.0,0.0,8.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10
204,TwoStepBDNVTRigid.cc,5.0,23.0,4.0,44.0,144.0,86.0,3.0,3.0,3.0,1.0,32.0,5.0,23.0,4.0,0.0,6.0,273.0,44.0,140.0,57.0,77.0,86.0,0.0,4.0,86.0,105.0,52.0,0.0,53.0,8.0,8.0,8.0,1.0,2.0,0.61,18.0,18.0,18.0,6.0,36.0,27
205,OPLSDihedralForceComputeGPU.cc,2.0,16.0,1.0,17.0,53.0,65.0,2.0,2.0,2.0,1.0,19.0,2.0,16.0,1.0,0.0,3.0,135.0,17.0,50.0,13.0,28.0,65.0,0.0,3.0,22.0,32.0,14.0,1.0,17.0,4.0,4.0,4.0,1.0,1.0,1.3,7.0,7.0,7.0,3.0,95.0,66
206,OPLSDihedralForceComputeGPU.h,0.0,4.0,0.0,12.0,25.0,66.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,102.0,12.0,16.0,7.0,3.0,66.0,1.0,9.0,8.0,10.0,7.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,4.12,2.0,2.0,2.0,2.0,106.0,75
